,DIV_NAME,SCH_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
44770,Montgomery County,Christiansburg High,M,3.0,,,N,11,90.91,9.09,10.0001,0.9998999999999999
44771,Montgomery County,Christiansburg High,M,3.0,N,,,10,90.0,10.0,9.0,1.0
44772,Montgomery County,Christiansburg High,M,3.0,N,,N,10,90.0,10.0,9.0,1.0
44773,Montgomery County,Christiansburg High,M,5.0,,,,96,80.21,12.5,77.0016,12.0
44774,Montgomery County,Christiansburg High,M,5.0,,,N,95,80.0,12.63,76.0,11.998500000000002
44775,Montgomery County,Christiansburg High,M,5.0,,N,,63,87.3,7.94,54.998999999999995,5.0022
44776,Montgomery County,Christiansburg High,M,5.0,,N,N,62,87.1,8.06,54.001999999999995,4.9972
44777,Montgomery County,Christiansburg High,M,5.0,,Y,,33,66.67,21.21,22.0011,6.999300000000001
44778,Montgomery County,Christiansburg High,M,5.0,,Y,N,33,66.67,21.21,22.0011,6.999300000000001
44779,Montgomery County,Christiansburg High,M,5.0,N,,,80,80.0,11.25,64.0,9.0
44780,Montgomery County,Christiansburg High,M,5.0,N,,N,79,79.75,11.39,63.0025,8.9981
44781,Montgomery County,Christiansburg High,M,5.0,N,N,,59,86.44,8.47,50.9996,4.9973
44782,Montgomery County,Christiansburg High,M,5.0,N,N,N,58,86.21,8.62,50.001799999999996,4.9996
44783,Montgomery County,Christiansburg High,M,5.0,N,Y,,21,61.9,19.05,12.998999999999999,4.0005
44784,Montgomery County,Christiansburg High,M,5.0,N,Y,N,21,61.9,19.05,12.998999999999999,4.0005
44785,Montgomery County,Christiansburg High,M,5.0,Y,,,16,81.25,18.75,13.0,3.0
44786,Montgomery County,Christiansburg High,M,5.0,Y,,N,16,81.25,18.75,13.0,3.0
44787,Montgomery County,Christiansburg High,M,5.0,Y,Y,,12,75.0,25.0,9.0,3.0
44788,Montgomery County,Christiansburg High,M,5.0,Y,Y,N,12,75.0,25.0,9.0,3.0
44789,Montgomery County,Eastern Montgomery High,,,,,,93,87.1,6.45,81.00299999999999,5.9985
44790,Montgomery County,Eastern Montgomery High,,,,,N,93,87.1,6.45,81.00299999999999,5.9985
44791,Montgomery County,Eastern Montgomery High,,,,N,,42,85.71,7.14,35.9982,2.9988
44792,Montgomery County,Eastern Montgomery High,,,,N,N,42,85.71,7.14,35.9982,2.9988
44793,Montgomery County,Eastern Montgomery High,,,,Y,,51,88.24,5.88,45.002399999999994,2.9988
44794,Montgomery County,Eastern Montgomery High,,,,Y,N,51,88.24,5.88,45.002399999999994,2.9988
44795,Montgomery County,Eastern Montgomery High,,,N,,,74,89.19,5.41,66.00059999999999,4.0034
44796,Montgomery County,Eastern Montgomery High,,,N,,N,74,89.19,5.41,66.00059999999999,4.0034
44797,Montgomery County,Eastern Montgomery High,,,N,N,,35,85.71,8.57,29.9985,2.9995
44798,Montgomery County,Eastern Montgomery High,,,N,N,N,35,85.71,8.57,29.9985,2.9995
44799,Montgomery County,Eastern Montgomery High,,,N,Y,,39,92.31,2.56,36.0009,0.9984000000000001
44800,Montgomery County,Eastern Montgomery High,,,N,Y,N,39,92.31,2.56,36.0009,0.9984000000000001
44801,Montgomery County,Eastern Montgomery High,,,Y,,,19,78.95,10.53,15.000499999999999,2.0007
44802,Montgomery County,Eastern Montgomery High,,,Y,,N,19,78.95,10.53,15.000499999999999,2.0007
44803,Montgomery County,Eastern Montgomery High,,,Y,Y,,12,75.0,16.67,9.0,2.0004000000000004
44804,Montgomery County,Eastern Montgomery High,,,Y,Y,N,12,75.0,16.67,9.0,2.0004000000000004
44805,Montgomery County,Eastern Montgomery High,,5.0,,,,90,86.67,6.67,78.003,6.002999999999999
44806,Montgomery County,Eastern Montgomery High,,5.0,,,N,90,86.67,6.67,78.003,6.002999999999999
44807,Montgomery County,Eastern Montgomery High,,5.0,,N,,40,85.0,7.5,34.0,3.0
44808,Montgomery County,Eastern Montgomery High,,5.0,,N,N,40,85.0,7.5,34.0,3.0
44809,Montgomery County,Eastern Montgomery High,,5.0,,Y,,50,88.0,6.0,44.0,3.0
44810,Montgomery County,Eastern Montgomery High,,5.0,,Y,N,50,88.0,6.0,44.0,3.0
44811,Montgomery County,Eastern Montgomery High,,5.0,N,,,73,89.04,5.48,64.9992,4.0004
44812,Montgomery County,Eastern Montgomery High,,5.0,N,,N,73,89.04,5.48,64.9992,4.0004
44813,Montgomery County,Eastern Montgomery High,,5.0,N,N,,35,85.71,8.57,29.9985,2.9995
44814,Montgomery County,Eastern Montgomery High,,5.0,N,N,N,35,85.71,8.57,29.9985,2.9995
44815,Montgomery County,Eastern Montgomery High,,5.0,N,Y,,38,92.11,2.63,35.001799999999996,0.9994
44816,Montgomery County,Eastern Montgomery High,,5.0,N,Y,N,38,92.11,2.63,35.001799999999996,0.9994
44817,Montgomery County,Eastern Montgomery High,,5.0,Y,,,17,76.47,11.76,12.9999,1.9991999999999999
44818,Montgomery County,Eastern Montgomery High,,5.0,Y,,N,17,76.47,11.76,12.9999,1.9991999999999999
44819,Montgomery County,Eastern Montgomery High,,5.0,Y,Y,,12,75.0,16.67,9.0,2.0004000000000004
44820,Montgomery County,Eastern Montgomery High,,5.0,Y,Y,N,12,75.0,16.67,9.0,2.0004000000000004
44821,Montgomery County,Eastern Montgomery High,F,,,,,45,88.89,6.67,40.0005,3.0014999999999996
44822,Montgomery County,Eastern Montgomery High,F,,,,N,45,88.89,6.67,40.0005,3.0014999999999996
44823,Montgomery County,Eastern Montgomery High,F,,,N,,19,94.74,5.26,18.0006,0.9994
44824,Montgomery County,Eastern Montgomery High,F,,,N,N,19,94.74,5.26,18.0006,0.9994
44825,Montgomery County,Eastern Montgomery High,F,,,Y,,26,84.62,7.69,22.001199999999997,1.9994
44826,Montgomery County,Eastern Montgomery High,F,,,Y,N,26,84.62,7.69,22.001199999999997,1.9994
44827,Montgomery County,Eastern Montgomery High,F,,N,,,37,91.89,5.41,33.9993,2.0017
44828,Montgomery County,Eastern Montgomery High,F,,N,,N,37,91.89,5.41,33.9993,2.0017
44829,Montgomery County,Eastern Montgomery High,F,,N,N,,17,94.12,5.88,16.0004,0.9995999999999999
44830,Montgomery County,Eastern Montgomery High,F,,N,N,N,17,94.12,5.88,16.0004,0.9995999999999999
44831,Montgomery County,Eastern Montgomery High,F,,N,Y,,20,90.0,5.0,18.0,1.0
44832,Montgomery County,Eastern Montgomery High,F,,N,Y,N,20,90.0,5.0,18.0,1.0
44833,Montgomery County,Eastern Montgomery High,F,5.0,,,,43,88.37,6.98,37.999100000000006,3.0014000000000003
44834,Montgomery County,Eastern Montgomery High,F,5.0,,,N,43,88.37,6.98,37.999100000000006,3.0014000000000003
44835,Montgomery County,Eastern Montgomery High,F,5.0,,N,,17,94.12,5.88,16.0004,0.9995999999999999
44836,Montgomery County,Eastern Montgomery High,F,5.0,,N,N,17,94.12,5.88,16.0004,0.9995999999999999
44837,Montgomery County,Eastern Montgomery High,F,5.0,,Y,,26,84.62,7.69,22.001199999999997,1.9994
44838,Montgomery County,Eastern Montgomery High,F,5.0,,Y,N,26,84.62,7.69,22.001199999999997,1.9994
44839,Montgomery County,Eastern Montgomery High,F,5.0,N,,,37,91.89,5.41,33.9993,2.0017
44840,Montgomery County,Eastern Montgomery High,F,5.0,N,,N,37,91.89,5.41,33.9993,2.0017
44841,Montgomery County,Eastern Montgomery High,F,5.0,N,N,,17,94.12,5.88,16.0004,0.9995999999999999
44842,Montgomery County,Eastern Montgomery High,F,5.0,N,N,N,17,94.12,5.88,16.0004,0.9995999999999999
44843,Montgomery County,Eastern Montgomery High,F,5.0,N,Y,,20,90.0,5.0,18.0,1.0
44844,Montgomery County,Eastern Montgomery High,F,5.0,N,Y,N,20,90.0,5.0,18.0,1.0
44845,Montgomery County,Eastern Montgomery High,M,,,,,48,85.42,6.25,41.001599999999996,3.0
44846,Montgomery County,Eastern Montgomery High,M,,,,N,48,85.42,6.25,41.001599999999996,3.0
44847,Montgomery County,Eastern Montgomery High,M,,,N,,23,78.26,8.7,17.9998,2.001
44848,Montgomery County,Eastern Montgomery High,M,,,N,N,23,78.26,8.7,17.9998,2.001
44849,Montgomery County,Eastern Montgomery High,M,,,Y,,25,92.0,4.0,23.0,1.0
44850,Montgomery County,Eastern Montgomery High,M,,,Y,N,25,92.0,4.0,23.0,1.0
44851,Montgomery County,Eastern Montgomery High,M,,N,,,37,86.49,5.41,32.00129999999999,2.0017
44852,Montgomery County,Eastern Montgomery High,M,,N,,N,37,86.49,5.41,32.00129999999999,2.0017
44853,Montgomery County,Eastern Montgomery High,M,,N,N,,18,77.78,11.11,14.000399999999999,1.9997999999999998
44854,Montgomery County,Eastern Montgomery High,M,,N,N,N,18,77.78,11.11,14.000399999999999,1.9997999999999998
44855,Montgomery County,Eastern Montgomery High,M,,N,Y,,19,94.74,0.0,18.0006,0.0
44856,Montgomery County,Eastern Montgomery High,M,,N,Y,N,19,94.74,0.0,18.0006,0.0
44857,Montgomery County,Eastern Montgomery High,M,,Y,,,11,81.82,9.09,9.0002,0.9998999999999999
44858,Montgomery County,Eastern Montgomery High,M,,Y,,N,11,81.82,9.09,9.0002,0.9998999999999999
44859,Montgomery County,Eastern Montgomery High,M,5.0,,,,47,85.11,6.38,40.0017,2.9986
44860,Montgomery County,Eastern Montgomery High,M,5.0,,,N,47,85.11,6.38,40.0017,2.9986
44861,Montgomery County,Eastern Montgomery High,M,5.0,,N,,23,78.26,8.7,17.9998,2.001
44862,Montgomery County,Eastern Montgomery High,M,5.0,,N,N,23,78.26,8.7,17.9998,2.001
44863,Montgomery County,Eastern Montgomery High,M,5.0,,Y,,24,91.67,4.17,22.000799999999998,1.0008
44864,Montgomery County,Eastern Montgomery High,M,5.0,,Y,N,24,91.67,4.17,22.000799999999998,1.0008
44865,Montgomery County,Eastern Montgomery High,M,5.0,N,,,36,86.11,5.56,30.9996,2.0016
44866,Montgomery County,Eastern Montgomery High,M,5.0,N,,N,36,86.11,5.56,30.9996,2.0016
44867,Montgomery County,Eastern Montgomery High,M,5.0,N,N,,18,77.78,11.11,14.000399999999999,1.9997999999999998
44868,Montgomery County,Eastern Montgomery High,M,5.0,N,N,N,18,77.78,11.11,14.000399999999999,1.9997999999999998
44869,Montgomery County,Eastern Montgomery High,M,5.0,N,Y,,18,94.44,0.0,16.999200000000002,0.0
44870,Montgomery County,Eastern Montgomery High,M,5.0,N,Y,N,18,94.44,0.0,16.999200000000002,0.0
44871,Montgomery County,Eastern Montgomery High,M,5.0,Y,,,11,81.82,9.09,9.0002,0.9998999999999999
44872,Montgomery County,Eastern Montgomery High,M,5.0,Y,,N,11,81.82,9.09,9.0002,0.9998999999999999
44873,Nelson County,Nelson County High,,,,,,143,85.31,4.9,121.9933,7.007000000000001
44874,Nelson County,Nelson County High,,,,,N,142,85.21,4.93,120.9982,7.0005999999999995
44875,Nelson County,Nelson County High,,,,N,,86,86.05,5.81,74.003,4.9966
44876,Nelson County,Nelson County High,,,,N,N,85,85.88,5.88,72.99799999999999,4.998
44877,Nelson County,Nelson County High,,,,Y,,57,84.21,3.51,47.99969999999999,2.0007
44878,Nelson County,Nelson County High,,,,Y,N,57,84.21,3.51,47.99969999999999,2.0007
44879,Nelson County,Nelson County High,,,N,,,116,85.34,4.31,98.9944,4.9996
44880,Nelson County,Nelson County High,,,N,,N,115,85.22,4.35,98.00299999999999,5.0024999999999995
44881,Nelson County,Nelson County High,,,N,N,,73,84.93,5.48,61.998900000000006,4.0004
44882,Nelson County,Nelson County High,,,N,N,N,72,84.72,5.56,60.998400000000004,4.0032
44883,Nelson County,Nelson County High,,,N,Y,,43,86.05,2.33,37.0015,1.0019
44884,Nelson County,Nelson County High,,,N,Y,N,43,86.05,2.33,37.0015,1.0019
44885,Nelson County,Nelson County High,,,Y,,,27,85.19,7.41,23.0013,2.0007
44886,Nelson County,Nelson County High,,,Y,,N,27,85.19,7.41,23.0013,2.0007
44887,Nelson County,Nelson County High,,,Y,N,,13,92.31,7.69,12.0003,0.9997
44888,Nelson County,Nelson County High,,,Y,N,N,13,92.31,7.69,12.0003,0.9997
44889,Nelson County,Nelson County High,,,Y,Y,,14,78.57,7.14,10.9998,0.9995999999999999
44890,Nelson County,Nelson County High,,,Y,Y,N,14,78.57,7.14,10.9998,0.9995999999999999
44891,Nelson County,Nelson County High,,3.0,,,,29,82.76,6.9,24.0004,2.0010000000000003
44892,Nelson County,Nelson County High,,3.0,,,N,29,82.76,6.9,24.0004,2.0010000000000003
44893,Nelson County,Nelson County High,,3.0,,N,,13,69.23,15.38,8.9999,1.9994
44894,Nelson County,Nelson County High,,3.0,,N,N,13,69.23,15.38,8.9999,1.9994
44895,Nelson County,Nelson County High,,3.0,,Y,,16,93.75,0.0,15.0,0.0
44896,Nelson County,Nelson County High,,3.0,,Y,N,16,93.75,0.0,15.0,0.0
44897,Nelson County,Nelson County High,,3.0,N,,,22,77.27,9.09,16.999399999999998,1.9997999999999998
44898,Nelson County,Nelson County High,,3.0,N,,N,22,77.27,9.09,16.999399999999998,1.9997999999999998
44899,Nelson County,Nelson County High,,3.0,N,N,,10,60.0,20.0,6.0,2.0
44900,Nelson County,Nelson County High,,3.0,N,N,N,10,60.0,20.0,6.0,2.0
44901,Nelson County,Nelson County High,,3.0,N,Y,,12,91.67,0.0,11.000399999999999,0.0
44902,Nelson County,Nelson County High,,3.0,N,Y,N,12,91.67,0.0,11.000399999999999,0.0
44903,Nelson County,Nelson County High,,5.0,,,,97,84.54,5.15,82.00380000000001,4.9955
44904,Nelson County,Nelson County High,,5.0,,,N,97,84.54,5.15,82.00380000000001,4.9955
44905,Nelson County,Nelson County High,,5.0,,N,,64,87.5,4.69,56.0,3.0016000000000003
44906,Nelson County,Nelson County High,,5.0,,N,N,64,87.5,4.69,56.0,3.0016000000000003
44907,Nelson County,Nelson County High,,5.0,,Y,,33,78.79,6.06,26.000700000000002,1.9997999999999998
44908,Nelson County,Nelson County High,,5.0,,Y,N,33,78.79,6.06,26.000700000000002,1.9997999999999998
44909,Nelson County,Nelson County High,,5.0,N,,,77,85.71,3.9,65.99669999999999,3.003
44910,Nelson County,Nelson County High,,5.0,N,,N,77,85.71,3.9,65.99669999999999,3.003
44911,Nelson County,Nelson County High,,5.0,N,N,,54,87.04,3.7,47.00160000000001,1.9980000000000002
44912,Nelson County,Nelson County High,,5.0,N,N,N,54,87.04,3.7,47.00160000000001,1.9980000000000002
44913,Nelson County,Nelson County High,,5.0,N,Y,,23,82.61,4.35,19.0003,1.0005
44914,Nelson County,Nelson County High,,5.0,N,Y,N,23,82.61,4.35,19.0003,1.0005
44915,Nelson County,Nelson County High,,5.0,Y,,,20,80.0,10.0,16.0,2.0
44916,Nelson County,Nelson County High,,5.0,Y,,N,20,80.0,10.0,16.0,2.0
44917,Nelson County,Nelson County High,,5.0,Y,N,,10,90.0,10.0,9.0,1.0
44918,Nelson County,Nelson County High,,5.0,Y,N,N,10,90.0,10.0,9.0,1.0
44919,Nelson County,Nelson County High,,5.0,Y,Y,,10,70.0,10.0,7.0,1.0
44920,Nelson County,Nelson County High,,5.0,Y,Y,N,10,70.0,10.0,7.0,1.0
44921,Nelson County,Nelson County High,F,,,,,74,89.19,1.35,66.00059999999999,0.9990000000000001
44922,Nelson County,Nelson County High,F,,,,N,73,89.04,1.37,64.9992,1.0001
44923,Nelson County,Nelson County High,F,,,N,,41,87.8,2.44,35.998,1.0004
44924,Nelson County,Nelson County High,F,,,N,N,40,87.5,2.5,35.0,1.0
44925,Nelson County,Nelson County High,F,,,Y,,33,90.91,0.0,30.000299999999996,0.0
44926,Nelson County,Nelson County High,F,,,Y,N,33,90.91,0.0,30.000299999999996,0.0
44927,Nelson County,Nelson County High,F,,N,,,65,87.69,1.54,56.99849999999999,1.0010000000000001
44928,Nelson County,Nelson County High,F,,N,,N,64,87.5,1.56,56.0,0.9984000000000001
44929,Nelson County,Nelson County High,F,,N,N,,37,86.49,2.7,32.00129999999999,0.9990000000000001
44930,Nelson County,Nelson County High,F,,N,N,N,36,86.11,2.78,30.9996,1.0008
44931,Nelson County,Nelson County High,F,,N,Y,,28,89.29,0.0,25.001200000000004,0.0
44932,Nelson County,Nelson County High,F,,N,Y,N,28,89.29,0.0,25.001200000000004,0.0
44933,Nelson County,Nelson County High,F,3.0,,,,13,84.62,7.69,11.000599999999999,0.9997
44934,Nelson County,Nelson County High,F,3.0,,,N,13,84.62,7.69,11.000599999999999,0.9997
44935,Nelson County,Nelson County High,F,5.0,,,,46,89.13,0.0,40.99979999999999,0.0
44936,Nelson County,Nelson County High,F,5.0,,,N,46,89.13,0.0,40.99979999999999,0.0
44937,Nelson County,Nelson County High,F,5.0,,N,,29,86.21,0.0,25.000899999999998,0.0
44938,Nelson County,Nelson County High,F,5.0,,N,N,29,86.21,0.0,25.000899999999998,0.0
44939,Nelson County,Nelson County High,F,5.0,,Y,,17,94.12,0.0,16.0004,0.0
44940,Nelson County,Nelson County High,F,5.0,,Y,N,17,94.12,0.0,16.0004,0.0
44941,Nelson County,Nelson County High,F,5.0,N,,,41,87.8,0.0,35.998,0.0
44942,Nelson County,Nelson County High,F,5.0,N,,N,41,87.8,0.0,35.998,0.0
44943,Nelson County,Nelson County High,F,5.0,N,N,,26,84.62,0.0,22.001199999999997,0.0
44944,Nelson County,Nelson County High,F,5.0,N,N,N,26,84.62,0.0,22.001199999999997,0.0
44945,Nelson County,Nelson County High,F,5.0,N,Y,,15,93.33,0.0,13.999500000000001,0.0
44946,Nelson County,Nelson County High,F,5.0,N,Y,N,15,93.33,0.0,13.999500000000001,0.0
44947,Nelson County,Nelson County High,M,,,,,69,81.16,8.7,56.0004,6.002999999999999
44948,Nelson County,Nelson County High,M,,,,N,69,81.16,8.7,56.0004,6.002999999999999
44949,Nelson County,Nelson County High,M,,,N,,45,84.44,8.89,37.998,4.0005
44950,Nelson County,Nelson County High,M,,,N,N,45,84.44,8.89,37.998,4.0005
44951,Nelson County,Nelson County High,M,,,Y,,24,75.0,8.33,18.0,1.9992
44952,Nelson County,Nelson County High,M,,,Y,N,24,75.0,8.33,18.0,1.9992
44953,Nelson County,Nelson County High,M,,N,,,51,82.35,7.84,41.99849999999999,3.9983999999999997
44954,Nelson County,Nelson County High,M,,N,,N,51,82.35,7.84,41.99849999999999,3.9983999999999997
44955,Nelson County,Nelson County High,M,,N,N,,36,83.33,8.33,29.998800000000003,2.9988
44956,Nelson County,Nelson County High,M,,N,N,N,36,83.33,8.33,29.998800000000003,2.9988
44957,Nelson County,Nelson County High,M,,N,Y,,15,80.0,6.67,12.0,1.0005
44958,Nelson County,Nelson County High,M,,N,Y,N,15,80.0,6.67,12.0,1.0005
44959,Nelson County,Nelson County High,M,,Y,,,18,77.78,11.11,14.000399999999999,1.9997999999999998
44960,Nelson County,Nelson County High,M,,Y,,N,18,77.78,11.11,14.000399999999999,1.9997999999999998
44961,Nelson County,Nelson County High,M,3.0,,,,16,81.25,6.25,13.0,1.0
44962,Nelson County,Nelson County High,M,3.0,,,N,16,81.25,6.25,13.0,1.0
44963,Nelson County,Nelson County High,M,3.0,N,,,13,76.92,7.69,9.999600000000001,0.9997
44964,Nelson County,Nelson County High,M,3.0,N,,N,13,76.92,7.69,9.999600000000001,0.9997
44965,Nelson County,Nelson County High,M,5.0,,,,51,80.39,9.8,40.998900000000006,4.998
44966,Nelson County,Nelson County High,M,5.0,,,N,51,80.39,9.8,40.998900000000006,4.998
44967,Nelson County,Nelson County High,M,5.0,,N,,35,88.57,8.57,30.999499999999998,2.9995
44968,Nelson County,Nelson County High,M,5.0,,N,N,35,88.57,8.57,30.999499999999998,2.9995
44969,Nelson County,Nelson County High,M,5.0,,Y,,16,62.5,12.5,10.0,2.0
44970,Nelson County,Nelson County High,M,5.0,,Y,N,16,62.5,12.5,10.0,2.0
44971,Nelson County,Nelson County High,M,5.0,N,,,36,83.33,8.33,29.998800000000003,2.9988
44972,Nelson County,Nelson County High,M,5.0,N,,N,36,83.33,8.33,29.998800000000003,2.9988
44973,Nelson County,Nelson County High,M,5.0,N,N,,28,89.29,7.14,25.001200000000004,1.9991999999999999
44974,Nelson County,Nelson County High,M,5.0,N,N,N,28,89.29,7.14,25.001200000000004,1.9991999999999999
44975,Nelson County,Nelson County High,M,5.0,Y,,,15,73.33,13.33,10.999500000000001,1.9994999999999998
44976,Nelson County,Nelson County High,M,5.0,Y,,N,15,73.33,13.33,10.999500000000001,1.9994999999999998
44977,New Kent County,New Kent High ,,,,,,240,85.83,9.17,205.99200000000002,22.008000000000003
44978,New Kent County,New Kent High ,,,,,N,240,85.83,9.17,205.99200000000002,22.008000000000003
44979,New Kent County,New Kent High ,,,,N,,211,87.68,7.58,185.00480000000005,15.9938
44980,New Kent County,New Kent High ,,,,N,N,211,87.68,7.58,185.00480000000005,15.9938
44981,New Kent County,New Kent High ,,,,Y,,29,72.41,20.69,20.9989,6.0001
44982,New Kent County,New Kent High ,,,,Y,N,29,72.41,20.69,20.9989,6.0001
44983,New Kent County,New Kent High ,,,N,,,214,86.92,7.48,186.0088,16.0072
44984,New Kent County,New Kent High ,,,N,,N,214,86.92,7.48,186.0088,16.0072
44985,New Kent County,New Kent High ,,,N,N,,191,89.01,5.76,170.0091,11.001599999999998
44986,New Kent County,New Kent High ,,,N,N,N,191,89.01,5.76,170.0091,11.001599999999998
44987,New Kent County,New Kent High ,,,N,Y,,23,69.57,21.74,16.001099999999997,5.0001999999999995
44988,New Kent County,New Kent High ,,,N,Y,N,23,69.57,21.74,16.001099999999997,5.0001999999999995
44989,New Kent County,New Kent High ,,,Y,,,26,76.92,23.08,19.999200000000002,6.000799999999999
44990,New Kent County,New Kent High ,,,Y,,N,26,76.92,23.08,19.999200000000002,6.000799999999999
44991,New Kent County,New Kent High ,,,Y,N,,20,75.0,25.0,15.0,5.0
44992,New Kent County,New Kent High ,,,Y,N,N,20,75.0,25.0,15.0,5.0
44993,New Kent County,New Kent High ,,3.0,,,,42,90.48,7.14,38.0016,2.9988
44994,New Kent County,New Kent High ,,3.0,,,N,42,90.48,7.14,38.0016,2.9988
44995,New Kent County,New Kent High ,,3.0,,N,,31,93.55,3.23,29.0005,1.0012999999999999
44996,New Kent County,New Kent High ,,3.0,,N,N,31,93.55,3.23,29.0005,1.0012999999999999
44997,New Kent County,New Kent High ,,3.0,,Y,,11,81.82,18.18,9.0002,1.9997999999999998
44998,New Kent County,New Kent High ,,3.0,,Y,N,11,81.82,18.18,9.0002,1.9997999999999998
44999,New Kent County,New Kent High ,,3.0,N,,,35,91.43,5.71,32.0005,1.9985
45000,New Kent County,New Kent High ,,3.0,N,,N,35,91.43,5.71,32.0005,1.9985
45001,New Kent County,New Kent High ,,3.0,N,N,,29,93.1,3.45,26.998999999999995,1.0005000000000002
45002,New Kent County,New Kent High ,,3.0,N,N,N,29,93.1,3.45,26.998999999999995,1.0005000000000002
45003,New Kent County,New Kent High ,,5.0,,,,182,84.62,9.89,154.0084,17.9998
45004,New Kent County,New Kent High ,,5.0,,,N,182,84.62,9.89,154.0084,17.9998
45005,New Kent County,New Kent High ,,5.0,,N,,167,86.23,8.38,144.0041,13.9946
45006,New Kent County,New Kent High ,,5.0,,N,N,167,86.23,8.38,144.0041,13.9946
45007,New Kent County,New Kent High ,,5.0,,Y,,15,66.67,26.67,10.0005,4.0005
45008,New Kent County,New Kent High ,,5.0,,Y,N,15,66.67,26.67,10.0005,4.0005
45009,New Kent County,New Kent High ,,5.0,N,,,166,86.14,7.83,142.9924,12.9978
45010,New Kent County,New Kent High ,,5.0,N,,N,166,86.14,7.83,142.9924,12.9978
45011,New Kent County,New Kent High ,,5.0,N,N,,152,88.16,5.92,134.0032,8.9984
45012,New Kent County,New Kent High ,,5.0,N,N,N,152,88.16,5.92,134.0032,8.9984
45013,New Kent County,New Kent High ,,5.0,N,Y,,14,64.29,28.57,9.0006,3.9998
45014,New Kent County,New Kent High ,,5.0,N,Y,N,14,64.29,28.57,9.0006,3.9998
45015,New Kent County,New Kent High ,,5.0,Y,,,16,68.75,31.25,11.0,5.0
45016,New Kent County,New Kent High ,,5.0,Y,,N,16,68.75,31.25,11.0,5.0
45017,New Kent County,New Kent High ,,5.0,Y,N,,15,66.67,33.33,10.0005,4.9995
45018,New Kent County,New Kent High ,,5.0,Y,N,N,15,66.67,33.33,10.0005,4.9995
45019,New Kent County,New Kent High ,F,,,,,119,88.24,8.4,105.0056,9.996
45020,New Kent County,New Kent High ,F,,,,N,119,88.24,8.4,105.0056,9.996
45021,New Kent County,New Kent High ,F,,,N,,104,92.31,5.77,96.0024,6.000799999999999
45022,New Kent County,New Kent High ,F,,,N,N,104,92.31,5.77,96.0024,6.000799999999999
45023,New Kent County,New Kent High ,F,,,Y,,15,60.0,26.67,9.0,4.0005
45024,New Kent County,New Kent High ,F,,,Y,N,15,60.0,26.67,9.0,4.0005
45025,New Kent County,New Kent High ,F,,N,,,109,88.99,7.34,96.9991,8.000599999999999
45026,New Kent County,New Kent High ,F,,N,,N,109,88.99,7.34,96.9991,8.000599999999999
45027,New Kent County,New Kent High ,F,,N,N,,96,93.75,4.17,90.0,4.0032
45028,New Kent County,New Kent High ,F,,N,N,N,96,93.75,4.17,90.0,4.0032
45029,New Kent County,New Kent High ,F,,N,Y,,13,53.85,30.77,7.000500000000001,4.0001
45030,New Kent County,New Kent High ,F,,N,Y,N,13,53.85,30.77,7.000500000000001,4.0001
45031,New Kent County,New Kent High ,F,,Y,,,10,80.0,20.0,8.0,2.0
45032,New Kent County,New Kent High ,F,,Y,,N,10,80.0,20.0,8.0,2.0
45033,New Kent County,New Kent High ,F,3.0,,,,18,94.44,5.56,16.999200000000002,1.0008
45034,New Kent County,New Kent High ,F,3.0,,,N,18,94.44,5.56,16.999200000000002,1.0008
45035,New Kent County,New Kent High ,F,3.0,,N,,13,100.0,0.0,13.0,0.0
45036,New Kent County,New Kent High ,F,3.0,,N,N,13,100.0,0.0,13.0,0.0
45037,New Kent County,New Kent High ,F,3.0,N,,,15,93.33,6.67,13.999500000000001,1.0005
45038,New Kent County,New Kent High ,F,3.0,N,,N,15,93.33,6.67,13.999500000000001,1.0005
45039,New Kent County,New Kent High ,F,3.0,N,N,,12,100.0,0.0,12.0,0.0
45040,New Kent County,New Kent High ,F,3.0,N,N,N,12,100.0,0.0,12.0,0.0
45041,New Kent County,New Kent High ,F,5.0,,,,95,87.37,9.47,83.0015,8.996500000000001
45042,New Kent County,New Kent High ,F,5.0,,,N,95,87.37,9.47,83.0015,8.996500000000001
45043,New Kent County,New Kent High ,F,5.0,,N,,88,90.91,6.82,80.0008,6.001600000000001
45044,New Kent County,New Kent High ,F,5.0,,N,N,88,90.91,6.82,80.0008,6.001600000000001
45045,New Kent County,New Kent High ,F,5.0,N,,,88,88.64,7.95,78.00319999999999,6.996
45046,New Kent County,New Kent High ,F,5.0,N,,N,88,88.64,7.95,78.00319999999999,6.996
45047,New Kent County,New Kent High ,F,5.0,N,N,,81,92.59,4.94,74.9979,4.0014
45048,New Kent County,New Kent High ,F,5.0,N,N,N,81,92.59,4.94,74.9979,4.0014
45049,New Kent County,New Kent High ,M,,,,,121,83.47,9.92,100.99869999999999,12.0032
45050,New Kent County,New Kent High ,M,,,,N,121,83.47,9.92,100.99869999999999,12.0032
45051,New Kent County,New Kent High ,M,,,N,,107,83.18,9.35,89.0026,10.0045
45052,New Kent County,New Kent High ,M,,,N,N,107,83.18,9.35,89.0026,10.0045
45053,New Kent County,New Kent High ,M,,,Y,,14,85.71,14.29,11.999399999999998,2.0006
