,DIV_NUM,DIV_NAME,GENDER,FEDERAL_RACE_CODE,DISABILITY_FLAG,DISADVANTAGED_FLAG,LEP_FLAG,COHORT_CNT,DIPLOMA_RATE,DROPOUT_RATE,DIPLOMA_CNT,DROPOUT_CNT
11205,144.0,Manassas Park City,,,,Y,Y,16,75.0,18.75,12.0,3.0
11206,144.0,Manassas Park City,,,N,,,191,85.34,7.85,162.9994,14.9935
11207,144.0,Manassas Park City,,,N,,N,160,87.5,8.13,140.0,13.008000000000003
11208,144.0,Manassas Park City,,,N,,Y,31,74.19,6.45,22.9989,1.9995000000000003
11209,144.0,Manassas Park City,,,N,N,,128,84.38,8.59,108.0064,10.9952
11210,144.0,Manassas Park City,,,N,N,N,112,86.61,9.82,97.00319999999999,10.998400000000002
11211,144.0,Manassas Park City,,,N,N,Y,16,68.75,0.0,11.0,0.0
11212,144.0,Manassas Park City,,,N,Y,,63,87.3,6.35,54.998999999999995,4.0005
11213,144.0,Manassas Park City,,,N,Y,N,48,89.58,4.17,42.998400000000004,2.0016
11214,144.0,Manassas Park City,,,N,Y,Y,15,80.0,13.33,12.0,1.9994999999999998
11215,144.0,Manassas Park City,,,Y,,,19,78.95,10.53,15.000499999999999,2.0007
11216,144.0,Manassas Park City,,,Y,,N,18,83.33,5.56,14.999400000000001,1.0008
11217,144.0,Manassas Park City,,,Y,N,,14,85.71,7.14,11.999399999999998,0.9995999999999999
11218,144.0,Manassas Park City,,,Y,N,N,14,85.71,7.14,11.999399999999998,0.9995999999999999
11219,144.0,Manassas Park City,,2.0,,,,20,95.0,5.0,19.0,1.0
11220,144.0,Manassas Park City,,2.0,,,N,14,92.86,7.14,13.000399999999999,0.9995999999999999
11221,144.0,Manassas Park City,,2.0,,N,,12,91.67,8.33,11.000399999999999,0.9996
11222,144.0,Manassas Park City,,2.0,N,,,19,94.74,5.26,18.0006,0.9994
11223,144.0,Manassas Park City,,2.0,N,,N,13,92.31,7.69,12.0003,0.9997
11224,144.0,Manassas Park City,,2.0,N,N,,11,90.91,9.09,10.0001,0.9998999999999999
11225,144.0,Manassas Park City,,3.0,,,,32,90.63,6.25,29.0016,2.0
11226,144.0,Manassas Park City,,3.0,,,N,32,90.63,6.25,29.0016,2.0
11227,144.0,Manassas Park City,,3.0,,N,,23,91.3,8.7,20.999000000000002,2.001
11228,144.0,Manassas Park City,,3.0,,N,N,23,91.3,8.7,20.999000000000002,2.001
11229,144.0,Manassas Park City,,3.0,N,,,31,90.32,6.45,27.999199999999995,1.9995000000000003
11230,144.0,Manassas Park City,,3.0,N,,N,31,90.32,6.45,27.999199999999995,1.9995000000000003
11231,144.0,Manassas Park City,,3.0,N,N,,22,90.91,9.09,20.0002,1.9997999999999998
11232,144.0,Manassas Park City,,3.0,N,N,N,22,90.91,9.09,20.0002,1.9997999999999998
11233,144.0,Manassas Park City,,4.0,,,,89,77.53,12.36,69.0017,11.000399999999999
11234,144.0,Manassas Park City,,4.0,,,N,64,82.81,12.5,52.998400000000004,8.0
11235,144.0,Manassas Park City,,4.0,,,Y,25,64.0,12.0,16.0,3.0
11236,144.0,Manassas Park City,,4.0,,N,,45,71.11,13.33,31.999499999999998,5.9985
11237,144.0,Manassas Park City,,4.0,,N,N,33,75.76,18.18,25.000800000000005,5.9994
11238,144.0,Manassas Park City,,4.0,,N,Y,12,58.33,0.0,6.9996,0.0
11239,144.0,Manassas Park City,,4.0,,Y,,44,84.09,11.36,36.9996,4.9984
11240,144.0,Manassas Park City,,4.0,,Y,N,31,90.32,6.45,27.999199999999995,1.9995000000000003
11241,144.0,Manassas Park City,,4.0,,Y,Y,13,69.23,23.08,8.9999,3.0003999999999995
11242,144.0,Manassas Park City,,4.0,N,,,82,76.83,12.2,63.00059999999999,10.004
11243,144.0,Manassas Park City,,4.0,N,,N,58,81.03,13.79,46.9974,7.9982
11244,144.0,Manassas Park City,,4.0,N,,Y,24,66.67,8.33,16.000799999999998,1.9992
11245,144.0,Manassas Park City,,4.0,N,N,,42,69.05,14.29,29.000999999999998,6.001799999999999
11246,144.0,Manassas Park City,,4.0,N,N,N,30,73.33,20.0,21.999000000000002,6.0
11247,144.0,Manassas Park City,,4.0,N,N,Y,12,58.33,0.0,6.9996,0.0
11248,144.0,Manassas Park City,,4.0,N,Y,,40,85.0,10.0,34.0,4.0
11249,144.0,Manassas Park City,,4.0,N,Y,N,28,89.29,7.14,25.001200000000004,1.9991999999999999
11250,144.0,Manassas Park City,,4.0,N,Y,Y,12,75.0,16.67,9.0,2.0004000000000004
11251,144.0,Manassas Park City,,5.0,,,,65,87.69,4.62,56.99849999999999,3.003
11252,144.0,Manassas Park City,,5.0,,,N,64,87.5,4.69,56.0,3.0016000000000003
11253,144.0,Manassas Park City,,5.0,,N,,59,89.83,5.08,52.999700000000004,2.9972000000000003
11254,144.0,Manassas Park City,,5.0,,N,N,58,89.66,5.17,52.0028,2.9986
11255,144.0,Manassas Park City,,5.0,N,,,55,90.91,3.64,50.0005,2.0020000000000002
11256,144.0,Manassas Park City,,5.0,N,,N,54,90.74,3.7,48.9996,1.9980000000000002
11257,144.0,Manassas Park City,,5.0,N,N,,50,92.0,4.0,46.0,2.0
11258,144.0,Manassas Park City,,5.0,N,N,N,49,91.84,4.08,45.001599999999996,1.9992
11259,144.0,Manassas Park City,,5.0,Y,,,10,70.0,10.0,7.0,1.0
11260,144.0,Manassas Park City,,5.0,Y,,N,10,70.0,10.0,7.0,1.0
11261,144.0,Manassas Park City,F,,,,,103,89.32,6.8,91.99959999999999,7.004
11262,144.0,Manassas Park City,F,,,,N,88,89.77,7.95,78.99759999999999,6.996
11263,144.0,Manassas Park City,F,,,,Y,15,86.67,0.0,13.000499999999999,0.0
11264,144.0,Manassas Park City,F,,,N,,69,88.41,8.7,61.0029,6.002999999999999
11265,144.0,Manassas Park City,F,,,N,N,60,90.0,10.0,54.0,6.0
11266,144.0,Manassas Park City,F,,,Y,,34,91.18,2.94,31.001200000000004,0.9995999999999999
11267,144.0,Manassas Park City,F,,,Y,N,28,89.29,3.57,25.001200000000004,0.9995999999999999
11268,144.0,Manassas Park City,F,,N,,,95,90.53,6.32,86.0035,6.004
11269,144.0,Manassas Park City,F,,N,,N,80,91.25,7.5,73.0,6.0
11270,144.0,Manassas Park City,F,,N,,Y,15,86.67,0.0,13.000499999999999,0.0
11271,144.0,Manassas Park City,F,,N,N,,62,88.71,8.06,55.00019999999999,4.9972
11272,144.0,Manassas Park City,F,,N,N,N,53,90.57,9.43,48.0021,4.9979
11273,144.0,Manassas Park City,F,,N,Y,,33,93.94,3.03,31.0002,0.9998999999999999
11274,144.0,Manassas Park City,F,,N,Y,N,27,92.59,3.7,24.9993,0.9990000000000001
11275,144.0,Manassas Park City,F,2.0,,,,10,90.0,10.0,9.0,1.0
11276,144.0,Manassas Park City,F,3.0,,,,17,88.24,11.76,15.0008,1.9991999999999999
11277,144.0,Manassas Park City,F,3.0,,,N,17,88.24,11.76,15.0008,1.9991999999999999
11278,144.0,Manassas Park City,F,3.0,,N,,12,83.33,16.67,9.999600000000001,2.0004000000000004
11279,144.0,Manassas Park City,F,3.0,,N,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
11280,144.0,Manassas Park City,F,3.0,N,,,17,88.24,11.76,15.0008,1.9991999999999999
11281,144.0,Manassas Park City,F,3.0,N,,N,17,88.24,11.76,15.0008,1.9991999999999999
11282,144.0,Manassas Park City,F,3.0,N,N,,12,83.33,16.67,9.999600000000001,2.0004000000000004
11283,144.0,Manassas Park City,F,3.0,N,N,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
11284,144.0,Manassas Park City,F,4.0,,,,41,87.8,7.32,35.998,3.0012
11285,144.0,Manassas Park City,F,4.0,,,N,28,89.29,10.71,25.001200000000004,2.9988
11286,144.0,Manassas Park City,F,4.0,,,Y,13,84.62,0.0,11.000599999999999,0.0
11287,144.0,Manassas Park City,F,4.0,,N,,20,80.0,10.0,16.0,2.0
11288,144.0,Manassas Park City,F,4.0,,N,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
11289,144.0,Manassas Park City,F,4.0,,Y,,21,95.24,4.76,20.0004,0.9995999999999999
11290,144.0,Manassas Park City,F,4.0,,Y,N,16,93.75,6.25,15.0,1.0
11291,144.0,Manassas Park City,F,4.0,N,,,41,87.8,7.32,35.998,3.0012
11292,144.0,Manassas Park City,F,4.0,N,,N,28,89.29,10.71,25.001200000000004,2.9988
11293,144.0,Manassas Park City,F,4.0,N,,Y,13,84.62,0.0,11.000599999999999,0.0
11294,144.0,Manassas Park City,F,4.0,N,N,,20,80.0,10.0,16.0,2.0
11295,144.0,Manassas Park City,F,4.0,N,N,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
11296,144.0,Manassas Park City,F,4.0,N,Y,,21,95.24,4.76,20.0004,0.9995999999999999
11297,144.0,Manassas Park City,F,4.0,N,Y,N,16,93.75,6.25,15.0,1.0
11298,144.0,Manassas Park City,F,5.0,,,,33,90.91,3.03,30.000299999999996,0.9998999999999999
11299,144.0,Manassas Park City,F,5.0,,,N,33,90.91,3.03,30.000299999999996,0.9998999999999999
11300,144.0,Manassas Park City,F,5.0,,N,,30,96.67,3.33,29.000999999999998,0.9990000000000001
11301,144.0,Manassas Park City,F,5.0,,N,N,30,96.67,3.33,29.000999999999998,0.9990000000000001
11302,144.0,Manassas Park City,F,5.0,N,,,26,96.15,0.0,24.999000000000002,0.0
11303,144.0,Manassas Park City,F,5.0,N,,N,26,96.15,0.0,24.999000000000002,0.0
11304,144.0,Manassas Park City,F,5.0,N,N,,24,100.0,0.0,24.0,0.0
11305,144.0,Manassas Park City,F,5.0,N,N,N,24,100.0,0.0,24.0,0.0
11306,144.0,Manassas Park City,M,,,,,107,80.37,9.35,85.9959,10.0045
11307,144.0,Manassas Park City,M,,,,N,90,84.44,7.78,75.996,7.002000000000001
11308,144.0,Manassas Park City,M,,,,Y,17,58.82,17.65,9.999400000000001,3.0004999999999997
11309,144.0,Manassas Park City,M,,,N,,73,80.82,8.22,58.998599999999996,6.0006
11310,144.0,Manassas Park City,M,,,N,N,66,83.33,9.09,54.9978,5.9994
11311,144.0,Manassas Park City,M,,,Y,,34,79.41,11.76,26.9994,3.9983999999999997
11312,144.0,Manassas Park City,M,,,Y,N,24,87.5,4.17,21.0,1.0008
11313,144.0,Manassas Park City,M,,,Y,Y,10,60.0,30.0,6.0,3.0
11314,144.0,Manassas Park City,M,,N,,,96,80.21,9.38,77.0016,9.0048
11315,144.0,Manassas Park City,M,,N,,N,80,83.75,8.75,67.0,7.0
11316,144.0,Manassas Park City,M,,N,,Y,16,62.5,12.5,10.0,2.0
11317,144.0,Manassas Park City,M,,N,N,,66,80.3,9.09,52.998000000000005,5.9994
11318,144.0,Manassas Park City,M,,N,N,N,59,83.05,10.17,48.9995,6.000299999999999
11319,144.0,Manassas Park City,M,,N,Y,,30,80.0,10.0,24.0,3.0
11320,144.0,Manassas Park City,M,,N,Y,N,21,85.71,4.76,17.9991,0.9995999999999999
11321,144.0,Manassas Park City,M,,Y,,,11,81.82,9.09,9.0002,0.9998999999999999
11322,144.0,Manassas Park City,M,,Y,,N,10,90.0,0.0,9.0,0.0
11323,144.0,Manassas Park City,M,2.0,,,,10,100.0,0.0,10.0,0.0
11324,144.0,Manassas Park City,M,2.0,N,,,10,100.0,0.0,10.0,0.0
11325,144.0,Manassas Park City,M,3.0,,,,15,93.33,0.0,13.999500000000001,0.0
11326,144.0,Manassas Park City,M,3.0,,,N,15,93.33,0.0,13.999500000000001,0.0
11327,144.0,Manassas Park City,M,3.0,,N,,11,100.0,0.0,11.0,0.0
11328,144.0,Manassas Park City,M,3.0,,N,N,11,100.0,0.0,11.0,0.0
11329,144.0,Manassas Park City,M,3.0,N,,,14,92.86,0.0,13.000399999999999,0.0
11330,144.0,Manassas Park City,M,3.0,N,,N,14,92.86,0.0,13.000399999999999,0.0
11331,144.0,Manassas Park City,M,3.0,N,N,,10,100.0,0.0,10.0,0.0
11332,144.0,Manassas Park City,M,3.0,N,N,N,10,100.0,0.0,10.0,0.0
11333,144.0,Manassas Park City,M,4.0,,,,48,68.75,16.67,33.0,8.001600000000002
11334,144.0,Manassas Park City,M,4.0,,,N,36,77.78,13.89,28.000799999999998,5.0004
11335,144.0,Manassas Park City,M,4.0,,,Y,12,41.67,25.0,5.0004,3.0
11336,144.0,Manassas Park City,M,4.0,,N,,25,64.0,16.0,16.0,4.0
11337,144.0,Manassas Park City,M,4.0,,N,N,21,71.43,19.05,15.000300000000003,4.0005
11338,144.0,Manassas Park City,M,4.0,,Y,,23,73.91,17.39,16.999299999999998,3.9997000000000003
11339,144.0,Manassas Park City,M,4.0,,Y,N,15,86.67,6.67,13.000499999999999,1.0005
11340,144.0,Manassas Park City,M,4.0,N,,,41,65.85,17.07,26.9985,6.9987
11341,144.0,Manassas Park City,M,4.0,N,,N,30,73.33,16.67,21.999000000000002,5.001
11342,144.0,Manassas Park City,M,4.0,N,,Y,11,45.45,18.18,4.9995,1.9997999999999998
11343,144.0,Manassas Park City,M,4.0,N,N,,22,59.09,18.18,12.9998,3.9995999999999996
11344,144.0,Manassas Park City,M,4.0,N,N,N,18,66.67,22.22,12.000599999999999,3.9995999999999996
11345,144.0,Manassas Park City,M,4.0,N,Y,,19,73.68,15.79,13.9992,3.0000999999999998
11346,144.0,Manassas Park City,M,4.0,N,Y,N,12,83.33,8.33,9.999600000000001,0.9996
11347,144.0,Manassas Park City,M,5.0,,,,32,84.38,6.25,27.0016,2.0
11348,144.0,Manassas Park City,M,5.0,,,N,31,83.87,6.45,25.999700000000004,1.9995000000000003
11349,144.0,Manassas Park City,M,5.0,,N,,29,82.76,6.9,24.0004,2.0010000000000003
11350,144.0,Manassas Park City,M,5.0,,N,N,28,82.14,7.14,22.999200000000002,1.9991999999999999
11351,144.0,Manassas Park City,M,5.0,N,,,29,86.21,6.9,25.000899999999998,2.0010000000000003
11352,144.0,Manassas Park City,M,5.0,N,,N,28,85.71,7.14,23.998799999999996,1.9991999999999999
11353,144.0,Manassas Park City,M,5.0,N,N,,26,84.62,7.69,22.001199999999997,1.9994
11354,144.0,Manassas Park City,M,5.0,N,N,N,25,84.0,8.0,21.0,2.0
11355,116.0,Martinsville City,,,,,,198,85.86,8.08,170.00279999999998,15.998399999999998
11356,116.0,Martinsville City,,,,,N,190,85.26,8.42,161.99400000000003,15.998
11357,116.0,Martinsville City,,,,N,,97,89.69,7.22,86.9993,7.0034
11358,116.0,Martinsville City,,,,N,N,95,89.47,7.37,84.9965,7.0015
11359,116.0,Martinsville City,,,,Y,,101,82.18,8.91,83.0018,8.9991
11360,116.0,Martinsville City,,,,Y,N,95,81.05,9.47,76.9975,8.996500000000001
11361,116.0,Martinsville City,,,N,,,167,85.03,8.38,142.0001,13.9946
11362,116.0,Martinsville City,,,N,,N,159,84.28,8.81,134.0052,14.007900000000001
11363,116.0,Martinsville City,,,N,N,,85,90.59,5.88,77.00150000000001,4.998
11364,116.0,Martinsville City,,,N,N,N,83,90.36,6.02,74.9988,4.9966
11365,116.0,Martinsville City,,,N,Y,,82,79.27,10.98,65.00139999999999,9.0036
11366,116.0,Martinsville City,,,N,Y,N,76,77.63,11.84,58.99879999999999,8.9984
11367,116.0,Martinsville City,,,Y,,,31,90.32,6.45,27.999199999999995,1.9995000000000003
11368,116.0,Martinsville City,,,Y,,N,31,90.32,6.45,27.999199999999995,1.9995000000000003
11369,116.0,Martinsville City,,,Y,N,,12,83.33,16.67,9.999600000000001,2.0004000000000004
11370,116.0,Martinsville City,,,Y,N,N,12,83.33,16.67,9.999600000000001,2.0004000000000004
11371,116.0,Martinsville City,,,Y,Y,,19,94.74,0.0,18.0006,0.0
11372,116.0,Martinsville City,,,Y,Y,N,19,94.74,0.0,18.0006,0.0
11373,116.0,Martinsville City,,3.0,,,,114,85.09,7.02,97.0026,8.0028
11374,116.0,Martinsville City,,3.0,,,N,113,84.96,7.08,96.00479999999999,8.000399999999999
11375,116.0,Martinsville City,,3.0,,N,,42,80.95,11.9,33.999,4.998
11376,116.0,Martinsville City,,3.0,,N,N,41,80.49,12.2,33.000899999999994,5.002
11377,116.0,Martinsville City,,3.0,,Y,,72,87.5,4.17,63.0,3.0024
11378,116.0,Martinsville City,,3.0,,Y,N,72,87.5,4.17,63.0,3.0024
11379,116.0,Martinsville City,,3.0,N,,,96,83.33,7.29,79.99680000000001,6.9984
11380,116.0,Martinsville City,,3.0,N,,N,95,83.16,7.37,79.002,7.0015
11381,116.0,Martinsville City,,3.0,N,N,,37,81.08,10.81,29.9996,3.9997000000000003
11382,116.0,Martinsville City,,3.0,N,N,N,36,80.56,11.11,29.0016,3.9995999999999996
11383,116.0,Martinsville City,,3.0,N,Y,,59,84.75,5.08,50.0025,2.9972000000000003
11384,116.0,Martinsville City,,3.0,N,Y,N,59,84.75,5.08,50.0025,2.9972000000000003
11385,116.0,Martinsville City,,3.0,Y,,,18,94.44,5.56,16.999200000000002,1.0008
11386,116.0,Martinsville City,,3.0,Y,,N,18,94.44,5.56,16.999200000000002,1.0008
11387,116.0,Martinsville City,,3.0,Y,Y,,13,100.0,0.0,13.0,0.0
11388,116.0,Martinsville City,,3.0,Y,Y,N,13,100.0,0.0,13.0,0.0
11389,116.0,Martinsville City,,5.0,,,,67,85.07,11.94,56.9969,7.9998000000000005
11390,116.0,Martinsville City,,5.0,,,N,66,84.85,12.12,56.001,7.999199999999999
11391,116.0,Martinsville City,,5.0,,N,,47,95.74,4.26,44.9978,2.0022
11392,116.0,Martinsville City,,5.0,,N,N,47,95.74,4.26,44.9978,2.0022
11393,116.0,Martinsville City,,5.0,,Y,,20,60.0,30.0,12.0,6.0
11394,116.0,Martinsville City,,5.0,,Y,N,19,57.89,31.58,10.9991,6.0001999999999995
11395,116.0,Martinsville City,,5.0,N,,,55,83.64,12.73,46.001999999999995,7.0015
11396,116.0,Martinsville City,,5.0,N,,N,54,83.33,12.96,44.9982,6.9984
11397,116.0,Martinsville City,,5.0,N,N,,40,97.5,2.5,39.0,1.0
11398,116.0,Martinsville City,,5.0,N,N,N,40,97.5,2.5,39.0,1.0
11399,116.0,Martinsville City,,5.0,N,Y,,15,46.67,40.0,7.000500000000001,6.0
11400,116.0,Martinsville City,,5.0,N,Y,N,14,42.86,42.86,6.0004,6.0004
11401,116.0,Martinsville City,,5.0,Y,,,12,91.67,8.33,11.000399999999999,0.9996
11402,116.0,Martinsville City,,5.0,Y,,N,12,91.67,8.33,11.000399999999999,0.9996
11403,116.0,Martinsville City,F,,,,,99,88.89,8.08,88.00110000000001,7.999199999999999
11404,116.0,Martinsville City,F,,,,N,94,88.3,8.51,83.002,7.9994
11405,116.0,Martinsville City,F,,,N,,47,91.49,8.51,43.000299999999996,3.9997
11406,116.0,Martinsville City,F,,,N,N,45,91.11,8.89,40.9995,4.0005
11407,116.0,Martinsville City,F,,,Y,,52,86.54,7.69,45.0008,3.9988
11408,116.0,Martinsville City,F,,,Y,N,49,85.71,8.16,41.9979,3.9984
11409,116.0,Martinsville City,F,,N,,,90,88.89,7.78,80.001,7.002000000000001
11410,116.0,Martinsville City,F,,N,,N,85,88.24,8.24,75.00399999999999,7.004
11411,116.0,Martinsville City,F,,N,N,,44,93.18,6.82,40.9992,3.0008000000000004
11412,116.0,Martinsville City,F,,N,N,N,42,92.86,7.14,39.0012,2.9988
11413,116.0,Martinsville City,F,,N,Y,,46,84.78,8.7,38.9988,4.002
11414,116.0,Martinsville City,F,,N,Y,N,43,83.72,9.3,35.9996,3.9990000000000006
11415,116.0,Martinsville City,F,3.0,,,,50,88.0,8.0,44.0,4.0
11416,116.0,Martinsville City,F,3.0,,,N,49,87.76,8.16,43.00240000000001,3.9984
11417,116.0,Martinsville City,F,3.0,,N,,16,81.25,18.75,13.0,3.0
11418,116.0,Martinsville City,F,3.0,,N,N,15,80.0,20.0,12.0,3.0
11419,116.0,Martinsville City,F,3.0,,Y,,34,91.18,2.94,31.001200000000004,0.9995999999999999
11420,116.0,Martinsville City,F,3.0,,Y,N,34,91.18,2.94,31.001200000000004,0.9995999999999999
11421,116.0,Martinsville City,F,3.0,N,,,46,89.13,6.52,40.99979999999999,2.9991999999999996
11422,116.0,Martinsville City,F,3.0,N,,N,45,88.89,6.67,40.0005,3.0014999999999996
11423,116.0,Martinsville City,F,3.0,N,N,,15,86.67,13.33,13.000499999999999,1.9994999999999998
11424,116.0,Martinsville City,F,3.0,N,N,N,14,85.71,14.29,11.999399999999998,2.0006
11425,116.0,Martinsville City,F,3.0,N,Y,,31,90.32,3.23,27.999199999999995,1.0012999999999999
11426,116.0,Martinsville City,F,3.0,N,Y,N,31,90.32,3.23,27.999199999999995,1.0012999999999999
11427,116.0,Martinsville City,F,5.0,,,,38,86.84,10.53,32.9992,4.0014
11428,116.0,Martinsville City,F,5.0,,,N,37,86.49,10.81,32.00129999999999,3.9997000000000003
11429,116.0,Martinsville City,F,5.0,,N,,24,95.83,4.17,22.999200000000002,1.0008
11430,116.0,Martinsville City,F,5.0,,N,N,24,95.83,4.17,22.999200000000002,1.0008
11431,116.0,Martinsville City,F,5.0,,Y,,14,71.43,21.43,10.000200000000001,3.0002
11432,116.0,Martinsville City,F,5.0,,Y,N,13,69.23,23.08,8.9999,3.0003999999999995
11433,116.0,Martinsville City,F,5.0,N,,,33,84.85,12.12,28.0005,3.9995999999999996
11434,116.0,Martinsville City,F,5.0,N,,N,32,84.38,12.5,27.0016,4.0
11435,116.0,Martinsville City,F,5.0,N,N,,22,95.45,4.55,20.999000000000002,1.001
11436,116.0,Martinsville City,F,5.0,N,N,N,22,95.45,4.55,20.999000000000002,1.001
11437,116.0,Martinsville City,F,5.0,N,Y,,11,63.64,27.27,7.0004,2.9997
11438,116.0,Martinsville City,F,5.0,N,Y,N,10,60.0,30.0,6.0,3.0
11439,116.0,Martinsville City,M,,,,,99,82.83,8.08,82.0017,7.999199999999999
11440,116.0,Martinsville City,M,,,,N,96,82.29,8.33,78.9984,7.9968
11441,116.0,Martinsville City,M,,,N,,50,88.0,6.0,44.0,3.0
11442,116.0,Martinsville City,M,,,N,N,50,88.0,6.0,44.0,3.0
11443,116.0,Martinsville City,M,,,Y,,49,77.55,10.2,37.9995,4.997999999999999
11444,116.0,Martinsville City,M,,,Y,N,46,76.09,10.87,35.001400000000004,5.0001999999999995
11445,116.0,Martinsville City,M,,N,,,77,80.52,9.09,62.0004,6.9993
11446,116.0,Martinsville City,M,,N,,N,74,79.73,9.46,59.00020000000001,7.000400000000001
11447,116.0,Martinsville City,M,,N,N,,41,87.8,4.88,35.998,2.0008
11448,116.0,Martinsville City,M,,N,N,N,41,87.8,4.88,35.998,2.0008
11449,116.0,Martinsville City,M,,N,Y,,36,72.22,13.89,25.999200000000002,5.0004
11450,116.0,Martinsville City,M,,N,Y,N,33,69.7,15.15,23.000999999999998,4.9995
11451,116.0,Martinsville City,M,,Y,,,22,90.91,4.55,20.0002,1.001
11452,116.0,Martinsville City,M,,Y,,N,22,90.91,4.55,20.0002,1.001
11453,116.0,Martinsville City,M,,Y,Y,,13,92.31,0.0,12.0003,0.0
11454,116.0,Martinsville City,M,,Y,Y,N,13,92.31,0.0,12.0003,0.0
11455,116.0,Martinsville City,M,3.0,,,,64,82.81,6.25,52.998400000000004,4.0
11456,116.0,Martinsville City,M,3.0,,,N,64,82.81,6.25,52.998400000000004,4.0
11457,116.0,Martinsville City,M,3.0,,N,,26,80.77,7.69,21.0002,1.9994
11458,116.0,Martinsville City,M,3.0,,N,N,26,80.77,7.69,21.0002,1.9994
11459,116.0,Martinsville City,M,3.0,,Y,,38,84.21,5.26,31.999799999999997,1.9988
11460,116.0,Martinsville City,M,3.0,,Y,N,38,84.21,5.26,31.999799999999997,1.9988
11461,116.0,Martinsville City,M,3.0,N,,,50,78.0,8.0,39.0,4.0
11462,116.0,Martinsville City,M,3.0,N,,N,50,78.0,8.0,39.0,4.0
11463,116.0,Martinsville City,M,3.0,N,N,,22,77.27,9.09,16.999399999999998,1.9997999999999998
11464,116.0,Martinsville City,M,3.0,N,N,N,22,77.27,9.09,16.999399999999998,1.9997999999999998
11465,116.0,Martinsville City,M,3.0,N,Y,,28,78.57,7.14,21.9996,1.9991999999999999
11466,116.0,Martinsville City,M,3.0,N,Y,N,28,78.57,7.14,21.9996,1.9991999999999999
11467,116.0,Martinsville City,M,3.0,Y,,,14,100.0,0.0,14.0,0.0
11468,116.0,Martinsville City,M,3.0,Y,,N,14,100.0,0.0,14.0,0.0
11469,116.0,Martinsville City,M,3.0,Y,Y,,10,100.0,0.0,10.0,0.0
11470,116.0,Martinsville City,M,3.0,Y,Y,N,10,100.0,0.0,10.0,0.0
11471,116.0,Martinsville City,M,5.0,,,,29,82.76,13.79,24.0004,3.9991
11472,116.0,Martinsville City,M,5.0,,,N,29,82.76,13.79,24.0004,3.9991
11473,116.0,Martinsville City,M,5.0,,N,,23,95.65,4.35,21.9995,1.0005
11474,116.0,Martinsville City,M,5.0,,N,N,23,95.65,4.35,21.9995,1.0005
11475,116.0,Martinsville City,M,5.0,N,,,22,81.82,13.64,18.0004,3.0008000000000004
11476,116.0,Martinsville City,M,5.0,N,,N,22,81.82,13.64,18.0004,3.0008000000000004
11477,116.0,Martinsville City,M,5.0,N,N,,18,100.0,0.0,18.0,0.0
11478,116.0,Martinsville City,M,5.0,N,N,N,18,100.0,0.0,18.0,0.0
11479,57.0,Mathews County,,,,,,120,91.67,2.5,110.00399999999999,3.0
11480,57.0,Mathews County,,,,,N,120,91.67,2.5,110.00399999999999,3.0
11481,57.0,Mathews County,,,,N,,89,95.51,1.12,85.00390000000002,0.9968
11482,57.0,Mathews County,,,,N,N,89,95.51,1.12,85.00390000000002,0.9968
11483,57.0,Mathews County,,,,Y,,31,80.65,6.45,25.0015,1.9995000000000003
11484,57.0,Mathews County,,,,Y,N,31,80.65,6.45,25.0015,1.9995000000000003
11485,57.0,Mathews County,,,N,,,105,92.38,0.95,96.999,0.9975
11486,57.0,Mathews County,,,N,,N,105,92.38,0.95,96.999,0.9975
11487,57.0,Mathews County,,,N,N,,81,95.06,1.23,76.99860000000001,0.9963
11488,57.0,Mathews County,,,N,N,N,81,95.06,1.23,76.99860000000001,0.9963
11489,57.0,Mathews County,,,N,Y,,24,83.33,0.0,19.999200000000002,0.0
11490,57.0,Mathews County,,,N,Y,N,24,83.33,0.0,19.999200000000002,0.0
11491,57.0,Mathews County,,,Y,,,15,86.67,13.33,13.000499999999999,1.9994999999999998
11492,57.0,Mathews County,,,Y,,N,15,86.67,13.33,13.000499999999999,1.9994999999999998
11493,57.0,Mathews County,,3.0,,,,16,75.0,12.5,12.0,2.0
11494,57.0,Mathews County,,3.0,,,N,16,75.0,12.5,12.0,2.0
11495,57.0,Mathews County,,3.0,N,,,12,83.33,0.0,9.999600000000001,0.0
11496,57.0,Mathews County,,3.0,N,,N,12,83.33,0.0,9.999600000000001,0.0
11497,57.0,Mathews County,,5.0,,,,98,94.9,1.02,93.00200000000001,0.9996
11498,57.0,Mathews County,,5.0,,,N,98,94.9,1.02,93.00200000000001,0.9996
11499,57.0,Mathews County,,5.0,,N,,77,94.81,1.3,73.0037,1.0010000000000001
11500,57.0,Mathews County,,5.0,,N,N,77,94.81,1.3,73.0037,1.0010000000000001
11501,57.0,Mathews County,,5.0,,Y,,21,95.24,0.0,20.0004,0.0
11502,57.0,Mathews County,,5.0,,Y,N,21,95.24,0.0,20.0004,0.0
11503,57.0,Mathews County,,5.0,N,,,87,94.25,1.15,81.9975,1.0005
11504,57.0,Mathews County,,5.0,N,,N,87,94.25,1.15,81.9975,1.0005
11505,57.0,Mathews County,,5.0,N,N,,71,94.37,1.41,67.0027,1.0011
